[-0.16497659707644413, 0.7517347856763292, 0.010663151157874858, 0.6384072791994939, 0.16478019822361972, -0.2873857879159254, 0.2782822909561955]
[-0.16423838535983593, 0.7523372630529876, 0.010401835817029864, 0.637754501670284, 0.1651310317949, -0.28772852062572407, 0.2783471308432267]
[-0.16655095030090694, 0.7506122514752248, 0.012581426101245251, 0.6395555310780813, 0.16420623493534173, -0.28830861666278407, 0.2782779846203323]
[-0.1710153820715224, 0.7459470183989476, 0.01555426950738596, 0.643775325691513, 0.1611963647986897, -0.28895073389731285, 0.27776316994095446]
[-0.17521549115760562, 0.7381404766602828, 0.01695004511279528, 0.6502330429089149, 0.1554407091427189, -0.28849197265589266, 0.2767380752806606]
[-0.1844118080195108, 0.7272110535672996, 0.019656671879210726, 0.6578330025966129, 0.14788615208189906, -0.28659430885123544, 0.27505459856201026]
[-0.19121939388610584, 0.7190790858811006, 0.023165143036601072, 0.6645821924592178, 0.14074577076832098, -0.28728686343779225, 0.2727719732205519]
[-0.1905860227388205, 0.7146633726061908, 0.02837045150515074, 0.6734466978789428, 0.13354075075160657, -0.29246235141089566, 0.27101351942780294]
[-0.19339834563971253, 0.7035612138620205, 0.033983031733931086, 0.6867549900811031, 0.12231764333575601, -0.2957780067700774, 0.2675038349793217]
[-0.19753229230955852, 0.6894833462372958, 0.03914040864929074, 0.7009692876819397, 0.10951717215453338, -0.2984505690572603, 0.26169261078925515]
[-0.1996367740507613, 0.6753460043862868, 0.04723258374542815, 0.7176154558968202, 0.0956427835407582, -0.30289523948753894, 0.25454828113898714]
[-0.19651722236200697, 0.662631489550399, 0.055764843009998025, 0.7342995435568714, 0.08181981657353632, -0.30827681947767577, 0.2468619804145946]
[-0.19101271617319537, 0.6489090634017807, 0.06225190573484783, 0.7501389564502701, 0.06768909142649358, -0.31196502056016767, 0.23874550744822412]
[-0.1877161624618915, 0.631561654188814, 0.06797693303417182, 0.7670128321969266, 0.05226018186492312, -0.3133528112129782, 0.22928020185214973]
[-0.18428445666783044, 0.6144589220070832, 0.07424922911615932, 0.782942834203081, 0.037312352758116944, -0.3140381571180001, 0.2193099514183981]
[-0.17694563368263178, 0.5932866030901318, 0.08022219986779867, 0.8032050241567225, 0.019099298815475427, -0.3134049807542289, 0.21008871576444732]
[-0.16844857903508287, 0.5681525916822202, 0.08136110434206302, 0.8240437496502068, -0.0009835260623968205, -0.3096590809310019, 0.20054222157623317]
[-0.16217070653251417, 0.5415931241337624, 0.07948447813814165, 0.8428393204754, -0.019698962961437062, -0.3043319763609397, 0.19099146554598107]
[-0.15273864895538222, 0.5119985239945737, 0.08005633032857899, 0.8655307470580063, -0.04042976676349934, -0.3000428867037353, 0.18058716061496077]
[-0.13791353735998507, 0.48217307268293613, 0.0797234574819086, 0.8875189119715778, -0.06129670278069637, -0.2964265864462955, 0.1692544075606842]
[-0.12359918297752065, 0.45613185490129377, 0.07541169893314899, 0.9029625720491693, -0.07778774772235372, -0.29250651063383415, 0.15968632131253713]
[-0.11846837576881541, 0.4335072626241674, 0.06453549996437084, 0.910807612304477, -0.09037272364758203, -0.2829932807113365, 0.15248650488460283]
[-0.11972234954211246, 0.4136863629138846, 0.05352292266278441, 0.9158680271976812, -0.10065298457643862, -0.27153234060259207, 0.14684572047375988]
[-0.12131489823049103, 0.398260461002859, 0.04650633258219705, 0.919808474764293, -0.1082585645800814, -0.263233406880827, 0.14269130950467035]
[-0.12597720943333837, 0.3904679507076832, 0.043718091432275744, 0.9204461553164823, -0.1113620253517913, -0.258296813216418, 0.141261082481449]
[-0.13255324935124826, 0.3892476227227751, 0.04445727308436491, 0.9183836648813837, -0.1108998628372548, -0.25626778105212994, 0.1428321832506775]
[-0.1380723369622831, 0.387810061646601, 0.04432952356597192, 0.9165374335501666, -0.11068762969856795, -0.2541662783102403, 0.14410499972304808]
[-0.14388092944496964, 0.38428685511718197, 0.04339086771194081, 0.9162238897216166, -0.11141474206033322, -0.2514972517419957, 0.1444759431221722]
